2016-01-23 15:58:38,620 reception radio
2016-01-23 15:58:38,621 capture
2016-01-23 15:58:38,622 PHOTODAY 23
2016-01-23 15:58:38,637 capture
2016-01-23 15:58:38,639 PHOTODAY 23
2016-01-23 15:58:38,654 capture
2016-01-23 15:58:38,655 PHOTODAY 23
2016-01-23 15:58:38,670 capture
2016-01-23 15:58:38,671 PHOTODAY 23
2016-01-23 15:58:38,686 capture
2016-01-23 15:58:38,688 PHOTODAY 23
2016-01-23 15:58:38,703 capture
2016-01-23 15:58:38,704 PHOTODAY 23
2016-01-23 15:58:38,719 capture
2016-01-23 15:58:38,720 PHOTODAY 23
2016-01-23 15:58:38,735 capture
2016-01-23 15:58:38,736 PHOTODAY 23
2016-01-23 15:58:38,753 capture
2016-01-23 15:58:38,754 PHOTODAY 23
2016-01-23 15:58:38,770 capture
2016-01-23 15:58:38,771 PHOTODAY 23
2016-01-23 15:58:38,786 capture
2016-01-23 15:58:38,787 PHOTODAY 23
2016-01-23 15:58:38,803 capture
2016-01-23 15:58:38,804 PHOTODAY 23
2016-01-23 15:58:38,819 capture
2016-01-23 15:58:38,820 PHOTODAY 23
2016-01-23 15:58:38,835 capture
2016-01-23 15:58:38,836 PHOTODAY 23
2016-01-23 15:58:38,854 capture
2016-01-23 15:58:38,855 PHOTODAY 23
2016-01-23 15:58:38,870 capture
2016-01-23 15:58:38,871 PHOTODAY 23
2016-01-23 15:58:38,890 capture
2016-01-23 15:58:38,891 PHOTODAY 23
2016-01-23 15:58:38,907 capture
2016-01-23 15:58:38,908 PHOTODAY 23
2016-01-23 15:58:38,923 capture
2016-01-23 15:58:38,924 PHOTODAY 23
2016-01-23 15:58:38,939 capture
2016-01-23 15:58:38,942 PHOTODAY 23
2016-01-23 15:58:38,958 capture
2016-01-23 15:58:38,959 PHOTODAY 23
2016-01-23 15:58:38,974 capture
2016-01-23 15:58:38,975 PHOTODAY 23
2016-01-23 15:58:38,991 capture
2016-01-23 15:58:38,992 PHOTODAY 23
2016-01-23 15:58:39,007 capture
2016-01-23 15:58:39,008 PHOTODAY 23
2016-01-23 15:58:39,023 capture
2016-01-23 15:58:39,024 PHOTODAY 23
2016-01-23 15:58:39,040 capture
2016-01-23 15:58:39,043 PHOTODAY 23
2016-01-23 15:58:39,059 capture
2016-01-23 15:58:39,060 PHOTODAY 23
2016-01-23 15:58:39,075 capture
2016-01-23 15:58:39,076 PHOTODAY 23
2016-01-23 15:58:39,092 capture
2016-01-23 15:58:39,093 PHOTODAY 23
2016-01-23 15:58:39,108 capture
2016-01-23 15:58:39,109 PHOTODAY 23
2016-01-23 15:58:39,124 capture
2016-01-23 15:58:39,125 PHOTODAY 23
2016-01-23 15:58:39,140 capture
2016-01-23 15:58:39,141 PHOTODAY 23
2016-01-23 15:58:39,159 capture
2016-01-23 15:58:39,160 PHOTODAY 23
2016-01-23 15:58:39,175 capture
2016-01-23 15:58:39,176 PHOTODAY 23
2016-01-23 15:58:39,191 capture
2016-01-23 15:58:39,193 PHOTODAY 23
2016-01-23 15:58:39,208 capture
2016-01-23 15:58:39,210 PHOTODAY 23
2016-01-23 15:58:39,225 capture
2016-01-23 15:58:39,226 PHOTODAY 23
2016-01-23 15:58:39,241 capture
2016-01-23 15:58:39,242 PHOTODAY 23
2016-01-23 15:58:39,261 capture
2016-01-23 15:58:39,262 PHOTODAY 23
2016-01-23 15:58:39,277 capture
2016-01-23 15:58:39,278 PHOTODAY 23
2016-01-23 15:58:39,294 capture
2016-01-23 15:58:39,295 PHOTODAY 23
2016-01-23 15:58:39,310 capture
2016-01-23 15:58:39,311 PHOTODAY 23
2016-01-23 15:58:39,327 capture
2016-01-23 15:58:39,328 PHOTODAY 23
2016-01-23 15:58:39,343 capture
2016-01-23 15:58:39,346 PHOTODAY 23
2016-01-23 15:58:39,362 capture
2016-01-23 15:58:39,363 PHOTODAY 23
2016-01-23 15:58:39,378 capture
2016-01-23 15:58:39,379 PHOTODAY 23
2016-01-23 15:58:39,395 capture
2016-01-23 15:58:39,396 PHOTODAY 23
2016-01-23 15:58:39,411 capture
2016-01-23 15:58:39,412 PHOTODAY 23
2016-01-23 15:58:39,427 capture
2016-01-23 15:58:39,428 PHOTODAY 23
2016-01-23 15:58:39,443 capture
2016-01-23 15:58:39,444 PHOTODAY 23
2016-01-23 15:58:39,461 capture
2016-01-23 15:58:39,462 PHOTODAY 23
2016-01-23 15:58:39,477 capture
2016-01-23 15:58:39,478 PHOTODAY 23
2016-01-23 15:58:39,494 capture
2016-01-23 15:58:39,495 PHOTODAY 23
2016-01-23 15:58:39,510 capture
2016-01-23 15:58:39,511 PHOTODAY 23
2016-01-23 15:58:39,527 capture
2016-01-23 15:58:39,528 PHOTODAY 23
2016-01-23 15:58:39,543 capture
2016-01-23 15:58:39,544 PHOTODAY 23
2016-01-23 15:58:39,560 capture
2016-01-23 15:58:39,561 PHOTODAY 23
2016-01-23 15:58:39,576 capture
2016-01-23 15:58:39,577 PHOTODAY 23
2016-01-23 15:58:39,592 capture
2016-01-23 15:58:39,593 PHOTODAY 23
2016-01-23 15:58:39,609 capture
2016-01-23 15:58:39,610 PHOTODAY 23
2016-01-23 15:58:39,628 capture
2016-01-23 15:58:39,630 PHOTODAY 23
2016-01-23 15:58:39,635 reception radio
2016-01-23 15:58:39,645 capture
2016-01-23 15:58:39,646 PHOTODAY 23
2016-01-23 15:58:39,663 capture
2016-01-23 15:58:39,664 PHOTODAY 23
2016-01-23 15:58:39,680 capture
2016-01-23 15:58:39,681 PHOTODAY 23
2016-01-23 15:58:39,696 capture
2016-01-23 15:58:39,698 PHOTODAY 23
2016-01-23 15:58:39,713 capture
2016-01-23 15:58:39,714 PHOTODAY 23
2016-01-23 15:58:39,731 capture
2016-01-23 15:58:39,732 PHOTODAY 23
2016-01-23 15:58:39,747 capture
2016-01-23 15:58:39,748 PHOTODAY 23
2016-01-23 15:58:39,766 capture
2016-01-23 15:58:39,767 PHOTODAY 23
2016-01-23 15:58:39,783 capture
2016-01-23 15:58:39,784 PHOTODAY 23
2016-01-23 15:58:39,800 capture
2016-01-23 15:58:39,801 PHOTODAY 23
2016-01-23 15:58:39,816 capture
2016-01-23 15:58:39,817 PHOTODAY 23
2016-01-23 15:58:39,833 capture
2016-01-23 15:58:39,834 PHOTODAY 23
2016-01-23 15:58:39,851 capture
2016-01-23 15:58:39,852 PHOTODAY 23
2016-01-23 15:58:39,868 capture
2016-01-23 15:58:39,869 PHOTODAY 23
2016-01-23 15:58:39,885 capture
2016-01-23 15:58:39,886 PHOTODAY 23
2016-01-23 15:58:39,901 capture
2016-01-23 15:58:39,902 PHOTODAY 23
2016-01-23 15:58:39,917 capture
2016-01-23 15:58:39,918 PHOTODAY 23
2016-01-23 15:58:39,934 capture
2016-01-23 15:58:39,935 PHOTODAY 23
2016-01-23 15:58:39,952 capture
2016-01-23 15:58:39,954 PHOTODAY 23
2016-01-23 15:58:39,969 capture
2016-01-23 15:58:39,970 PHOTODAY 23
2016-01-23 15:58:39,986 capture
2016-01-23 15:58:39,987 PHOTODAY 23
2016-01-23 15:58:40,002 capture
2016-01-23 15:58:40,003 PHOTODAY 23
2016-01-23 15:58:40,018 capture
2016-01-23 15:58:40,019 PHOTODAY 23
2016-01-23 15:58:40,035 capture
2016-01-23 15:58:40,036 PHOTODAY 23
2016-01-23 15:58:40,051 capture
2016-01-23 15:58:40,055 PHOTODAY 23
2016-01-23 15:58:40,070 capture
2016-01-23 15:58:40,071 PHOTODAY 23
2016-01-23 15:58:40,087 capture
2016-01-23 15:58:40,088 PHOTODAY 23
2016-01-23 15:58:40,103 capture
2016-01-23 15:58:40,104 PHOTODAY 23
2016-01-23 15:58:40,120 capture
2016-01-23 15:58:40,121 PHOTODAY 23
2016-01-23 15:58:40,136 capture
2016-01-23 15:58:40,137 PHOTODAY 23
2016-01-23 15:58:40,152 capture
2016-01-23 15:58:40,155 PHOTODAY 23
2016-01-23 15:58:40,171 capture
2016-01-23 15:58:40,172 PHOTODAY 23
2016-01-23 15:58:40,187 capture
2016-01-23 15:58:40,188 PHOTODAY 23
2016-01-23 15:58:40,204 capture
2016-01-23 15:58:40,205 PHOTODAY 23
2016-01-23 15:58:40,220 capture
2016-01-23 15:58:40,221 PHOTODAY 23
2016-01-23 15:58:40,236 capture
2016-01-23 15:58:40,237 PHOTODAY 23
2016-01-23 15:58:40,253 capture
2016-01-23 15:58:40,256 PHOTODAY 23
2016-01-23 15:58:40,271 capture
2016-01-23 15:58:40,272 PHOTODAY 23
2016-01-23 15:58:40,287 capture
2016-01-23 15:58:40,288 PHOTODAY 23
2016-01-23 15:58:40,303 capture
2016-01-23 15:58:40,305 PHOTODAY 23
2016-01-23 15:58:40,320 capture
2016-01-23 15:58:40,321 PHOTODAY 23
2016-01-23 15:58:40,337 capture
2016-01-23 15:58:40,338 PHOTODAY 23
2016-01-23 15:58:40,353 capture
2016-01-23 15:58:40,354 PHOTODAY 23
2016-01-23 15:58:40,371 capture
2016-01-23 15:58:40,372 PHOTODAY 23
2016-01-23 15:58:40,388 capture
2016-01-23 15:58:40,389 PHOTODAY 23
2016-01-23 15:58:40,407 capture
2016-01-23 15:58:40,408 PHOTODAY 23
2016-01-23 15:58:40,424 capture
2016-01-23 15:58:40,425 PHOTODAY 23
2016-01-23 15:58:40,441 capture
2016-01-23 15:58:40,442 PHOTODAY 23
2016-01-23 15:58:40,457 capture
2016-01-23 15:58:40,458 PHOTODAY 23
2016-01-23 15:58:40,474 capture
2016-01-23 15:58:40,475 PHOTODAY 23
2016-01-23 15:58:40,490 capture
2016-01-23 15:58:40,491 PHOTODAY 23
2016-01-23 15:58:40,506 capture
2016-01-23 15:58:40,508 PHOTODAY 23
2016-01-23 15:58:40,523 capture
2016-01-23 15:58:40,524 PHOTODAY 23
2016-01-23 15:58:40,539 capture
2016-01-23 15:58:40,540 PHOTODAY 23
2016-01-23 15:58:40,556 capture
2016-01-23 15:58:40,557 PHOTODAY 23
2016-01-23 15:58:40,572 capture
2016-01-23 15:58:40,573 PHOTODAY 23
2016-01-23 15:58:40,589 capture
2016-01-23 15:58:40,589 PHOTODAY 23
2016-01-23 15:58:40,605 capture
2016-01-23 15:58:40,606 PHOTODAY 23
2016-01-23 15:58:40,621 capture
2016-01-23 15:58:40,622 PHOTODAY 23
2016-01-23 15:58:40,637 capture
2016-01-23 15:58:40,643 PHOTODAY 23
2016-01-23 15:58:40,651 reception radio
2016-01-23 15:58:40,662 capture
2016-01-23 15:58:40,663 PHOTODAY 23
2016-01-23 15:58:40,679 capture
2016-01-23 15:58:40,680 PHOTODAY 23
2016-01-23 15:58:40,695 capture
2016-01-23 15:58:40,696 PHOTODAY 23
2016-01-23 15:58:40,712 capture
2016-01-23 15:58:40,713 PHOTODAY 23
2016-01-23 15:58:40,729 capture
2016-01-23 15:58:40,730 PHOTODAY 23
2016-01-23 15:58:40,746 capture
2016-01-23 15:58:40,747 PHOTODAY 23
2016-01-23 15:58:40,770 capture
2016-01-23 15:58:40,771 PHOTODAY 23
2016-01-23 15:58:40,792 capture
2016-01-23 15:58:40,793 PHOTODAY 23
2016-01-23 15:58:40,814 capture
2016-01-23 15:58:40,815 PHOTODAY 23
2016-01-23 15:58:40,836 capture
2016-01-23 15:58:40,837 PHOTODAY 23
2016-01-23 15:58:40,858 capture
2016-01-23 15:58:40,859 PHOTODAY 23
2016-01-23 15:58:40,882 capture
2016-01-23 15:58:40,884 PHOTODAY 23
2016-01-23 15:58:40,905 capture
2016-01-23 15:58:40,906 PHOTODAY 23
2016-01-23 15:58:40,927 capture
2016-01-23 15:58:40,928 PHOTODAY 23
2016-01-23 15:58:40,949 capture
2016-01-23 15:58:40,950 PHOTODAY 23
2016-01-23 15:58:40,971 capture
2016-01-23 15:58:40,972 PHOTODAY 23
2016-01-23 15:58:40,993 capture
2016-01-23 15:58:40,994 PHOTODAY 23
2016-01-23 15:58:41,015 capture
2016-01-23 15:58:41,016 PHOTODAY 23
2016-01-23 15:58:41,037 capture
2016-01-23 15:58:41,038 PHOTODAY 23
2016-01-23 15:58:41,060 capture
2016-01-23 15:58:41,061 PHOTODAY 23
2016-01-23 15:58:41,085 capture
2016-01-23 15:58:41,086 PHOTODAY 23
2016-01-23 15:58:41,107 capture
2016-01-23 15:58:41,108 PHOTODAY 23
2016-01-23 15:58:41,129 capture
2016-01-23 15:58:41,130 PHOTODAY 23
2016-01-23 15:58:41,151 capture
2016-01-23 15:58:41,152 PHOTODAY 23
2016-01-23 15:58:41,174 capture
2016-01-23 15:58:41,175 PHOTODAY 23
2016-01-23 15:58:41,196 capture
2016-01-23 15:58:41,197 PHOTODAY 23
2016-01-23 15:58:41,218 capture
2016-01-23 15:58:41,219 PHOTODAY 23
2016-01-23 15:58:41,240 capture
2016-01-23 15:58:41,241 PHOTODAY 23
2016-01-23 15:58:41,262 capture
2016-01-23 15:58:41,263 PHOTODAY 23
2016-01-23 15:58:41,286 capture
2016-01-23 15:58:41,288 PHOTODAY 23
2016-01-23 15:58:41,309 capture
2016-01-23 15:58:41,310 PHOTODAY 23
2016-01-23 15:58:41,332 capture
2016-01-23 15:58:41,333 PHOTODAY 23
2016-01-23 15:58:41,354 capture
2016-01-23 15:58:41,355 PHOTODAY 23
2016-01-23 15:58:41,376 capture
2016-01-23 15:58:41,378 PHOTODAY 23
2016-01-23 15:58:41,398 capture
2016-01-23 15:58:41,400 PHOTODAY 23
2016-01-23 15:58:41,421 capture
2016-01-23 15:58:41,422 PHOTODAY 23
2016-01-23 15:58:41,444 capture
2016-01-23 15:58:41,445 PHOTODAY 23
2016-01-23 15:58:41,466 capture
2016-01-23 15:58:41,467 PHOTODAY 23
2016-01-23 15:58:41,488 capture
2016-01-23 15:58:41,489 PHOTODAY 23
2016-01-23 15:58:41,510 capture
2016-01-23 15:58:41,511 PHOTODAY 23
2016-01-23 15:58:41,532 capture
2016-01-23 15:58:41,533 PHOTODAY 23
2016-01-23 15:58:41,554 capture
2016-01-23 15:58:41,555 PHOTODAY 23
2016-01-23 15:58:41,578 capture
2016-01-23 15:58:41,579 PHOTODAY 23
2016-01-23 15:58:41,600 capture
2016-01-23 15:58:41,601 PHOTODAY 23
2016-01-23 15:58:41,623 capture
2016-01-23 15:58:41,624 PHOTODAY 23
2016-01-23 15:58:41,645 capture
2016-01-23 15:58:41,646 PHOTODAY 23
2016-01-23 15:58:41,670 reception radio
2016-01-23 15:58:41,672 capture
2016-01-23 15:58:41,673 PHOTODAY 23
2016-01-23 15:58:41,694 capture
2016-01-23 15:58:41,695 PHOTODAY 23
2016-01-23 15:58:41,716 capture
2016-01-23 15:58:41,718 PHOTODAY 23
2016-01-23 15:58:41,739 capture
2016-01-23 15:58:41,740 PHOTODAY 23
2016-01-23 15:58:41,761 capture
2016-01-23 15:58:41,762 PHOTODAY 23
2016-01-23 15:58:41,785 capture
2016-01-23 15:58:41,786 PHOTODAY 23
2016-01-23 15:58:41,807 capture
2016-01-23 15:58:41,808 PHOTODAY 23
2016-01-23 15:58:41,829 capture
2016-01-23 15:58:41,831 PHOTODAY 23
2016-01-23 15:58:41,852 capture
2016-01-23 15:58:41,853 PHOTODAY 23
2016-01-23 15:58:41,873 capture
2016-01-23 15:58:41,875 PHOTODAY 23
2016-01-23 15:58:41,896 capture
2016-01-23 15:58:41,897 PHOTODAY 23
2016-01-23 15:58:41,918 capture
2016-01-23 15:58:41,919 PHOTODAY 23
2016-01-23 15:58:41,941 capture
2016-01-23 15:58:41,942 PHOTODAY 23
2016-01-23 15:58:41,963 capture
2016-01-23 15:58:41,964 PHOTODAY 23
2016-01-23 15:58:41,986 capture
2016-01-23 15:58:41,988 PHOTODAY 23
2016-01-23 15:58:42,012 capture
2016-01-23 15:58:42,014 PHOTODAY 23
2016-01-23 15:58:42,035 capture
2016-01-23 15:58:42,036 PHOTODAY 23
2016-01-23 15:58:42,057 capture
2016-01-23 15:58:42,059 PHOTODAY 23
2016-01-23 15:58:42,080 capture
2016-01-23 15:58:42,081 PHOTODAY 23
2016-01-23 15:58:42,102 capture
2016-01-23 15:58:42,103 PHOTODAY 23
2016-01-23 15:58:42,124 capture
2016-01-23 15:58:42,125 PHOTODAY 23
2016-01-23 15:58:42,147 capture
2016-01-23 15:58:42,149 PHOTODAY 23
2016-01-23 15:58:42,169 capture
2016-01-23 15:58:42,170 PHOTODAY 23
2016-01-23 15:58:42,192 capture
2016-01-23 15:58:42,194 PHOTODAY 23
2016-01-23 15:58:42,214 capture
2016-01-23 15:58:42,216 PHOTODAY 23
2016-01-23 15:58:42,238 capture
2016-01-23 15:58:42,239 PHOTODAY 23
2016-01-23 15:58:42,260 capture
2016-01-23 15:58:42,261 PHOTODAY 23
2016-01-23 15:58:42,282 capture
2016-01-23 15:58:42,284 PHOTODAY 23
2016-01-23 15:58:42,305 capture
2016-01-23 15:58:42,306 PHOTODAY 23
2016-01-23 15:58:42,327 capture
2016-01-23 15:58:42,329 PHOTODAY 23
2016-01-23 15:58:42,350 capture
2016-01-23 15:58:42,351 PHOTODAY 23
2016-01-23 15:58:42,372 capture
2016-01-23 15:58:42,373 PHOTODAY 23
2016-01-23 15:58:42,394 capture
2016-01-23 15:58:42,395 PHOTODAY 23
2016-01-23 15:58:42,416 capture
2016-01-23 15:58:42,418 PHOTODAY 23
2016-01-23 15:58:42,438 capture
2016-01-23 15:58:42,440 PHOTODAY 23
2016-01-23 15:58:42,462 capture
2016-01-23 15:58:42,463 PHOTODAY 23
2016-01-23 15:58:42,484 capture
2016-01-23 15:58:42,485 PHOTODAY 23
2016-01-23 15:58:42,508 capture
2016-01-23 15:58:42,510 PHOTODAY 23
2016-01-23 15:58:42,534 capture
2016-01-23 15:58:42,535 PHOTODAY 23
2016-01-23 15:58:42,557 capture
2016-01-23 15:58:42,558 PHOTODAY 23
2016-01-23 15:58:42,579 capture
2016-01-23 15:58:42,581 PHOTODAY 23
2016-01-23 15:58:42,602 capture
2016-01-23 15:58:42,603 PHOTODAY 23
2016-01-23 15:58:42,624 capture
2016-01-23 15:58:42,625 PHOTODAY 23
2016-01-23 15:58:42,646 capture
2016-01-23 15:58:42,647 PHOTODAY 23
2016-01-23 15:58:42,670 capture
2016-01-23 15:58:42,671 PHOTODAY 23
2016-01-23 15:58:42,692 capture
2016-01-23 15:58:42,694 PHOTODAY 23
2016-01-23 15:58:42,700 reception radio
2016-01-23 15:58:42,714 capture
2016-01-23 15:58:42,715 PHOTODAY 23
2016-01-23 15:58:42,735 capture
2016-01-23 15:58:42,737 PHOTODAY 23
2016-01-23 15:58:42,758 capture
2016-01-23 15:58:42,759 PHOTODAY 23
2016-01-23 15:58:42,780 capture
2016-01-23 15:58:42,781 PHOTODAY 23
2016-01-23 15:58:42,804 capture
2016-01-23 15:58:42,806 PHOTODAY 23
2016-01-23 15:58:42,826 capture
2016-01-23 15:58:42,828 PHOTODAY 23
2016-01-23 15:58:42,849 capture
2016-01-23 15:58:42,850 PHOTODAY 23
2016-01-23 15:58:42,871 capture
2016-01-23 15:58:42,872 PHOTODAY 23
2016-01-23 15:58:42,893 capture
2016-01-23 15:58:42,895 PHOTODAY 23
2016-01-23 15:58:42,915 capture
2016-01-23 15:58:42,917 PHOTODAY 23
2016-01-23 15:58:42,938 capture
2016-01-23 15:58:42,939 PHOTODAY 23
2016-01-23 15:58:42,960 capture
2016-01-23 15:58:42,961 PHOTODAY 23
2016-01-23 15:58:42,982 capture
2016-01-23 15:58:42,984 PHOTODAY 23
2016-01-23 15:58:43,007 capture
2016-01-23 15:58:43,008 PHOTODAY 23
2016-01-23 15:58:43,029 capture
2016-01-23 15:58:43,030 PHOTODAY 23
2016-01-23 15:58:43,052 capture
2016-01-23 15:58:43,053 PHOTODAY 23
2016-01-23 15:58:43,074 capture
2016-01-23 15:58:43,075 PHOTODAY 23
2016-01-23 15:58:43,096 capture
2016-01-23 15:58:43,098 PHOTODAY 23
2016-01-23 15:58:43,119 capture
2016-01-23 15:58:43,120 PHOTODAY 23
2016-01-23 15:58:43,145 capture
2016-01-23 15:58:43,147 PHOTODAY 23
2016-01-23 15:58:43,168 capture
2016-01-23 15:58:43,170 PHOTODAY 23
2016-01-23 15:58:43,191 capture
2016-01-23 15:58:43,192 PHOTODAY 23
2016-01-23 15:58:43,214 capture
2016-01-23 15:58:43,215 PHOTODAY 23
2016-01-23 15:58:43,236 capture
2016-01-23 15:58:43,237 PHOTODAY 23
2016-01-23 15:58:43,259 capture
2016-01-23 15:58:43,260 PHOTODAY 23
2016-01-23 15:58:43,281 capture
2016-01-23 15:58:43,282 PHOTODAY 23
2016-01-23 15:58:43,303 capture
2016-01-23 15:58:43,304 PHOTODAY 23
2016-01-23 15:58:43,325 capture
2016-01-23 15:58:43,326 PHOTODAY 23
2016-01-23 15:58:43,347 capture
2016-01-23 15:58:43,348 PHOTODAY 23
2016-01-23 15:58:43,369 capture
2016-01-23 15:58:43,370 PHOTODAY 23
2016-01-23 15:58:43,391 capture
2016-01-23 15:58:43,393 PHOTODAY 23
2016-01-23 15:58:43,416 capture
2016-01-23 15:58:43,418 PHOTODAY 23
2016-01-23 15:58:43,438 capture
2016-01-23 15:58:43,440 PHOTODAY 23
2016-01-23 15:58:43,461 capture
2016-01-23 15:58:43,463 PHOTODAY 23
2016-01-23 15:58:43,483 capture
2016-01-23 15:58:43,485 PHOTODAY 23
2016-01-23 15:58:43,506 capture
2016-01-23 15:58:43,508 PHOTODAY 23
2016-01-23 15:58:43,532 capture
2016-01-23 15:58:43,534 PHOTODAY 23
2016-01-23 15:58:43,555 capture
2016-01-23 15:58:43,556 PHOTODAY 23
2016-01-23 15:58:43,576 capture
2016-01-23 15:58:43,578 PHOTODAY 23
2016-01-23 15:58:43,599 capture
2016-01-23 15:58:43,603 PHOTODAY 23
2016-01-23 15:58:43,624 capture
2016-01-23 15:58:43,625 PHOTODAY 23
2016-01-23 15:58:43,646 capture
2016-01-23 15:58:43,647 PHOTODAY 23
2016-01-23 15:58:43,668 capture
2016-01-23 15:58:43,669 PHOTODAY 23
2016-01-23 15:58:43,690 capture
2016-01-23 15:58:43,692 PHOTODAY 23
2016-01-23 15:58:43,715 capture
2016-01-23 15:58:43,717 PHOTODAY 23
2016-01-23 15:58:43,724 reception radio
2016-01-23 15:58:43,738 capture
2016-01-23 15:58:43,739 PHOTODAY 23
2016-01-23 15:58:43,760 capture
2016-01-23 15:58:43,761 PHOTODAY 23
2016-01-23 15:58:43,783 capture
2016-01-23 15:58:43,784 PHOTODAY 23
2016-01-23 15:58:43,805 capture
2016-01-23 15:58:43,806 PHOTODAY 23
2016-01-23 15:58:43,827 capture
2016-01-23 15:58:43,829 PHOTODAY 23
2016-01-23 15:58:43,849 capture
2016-01-23 15:58:43,851 PHOTODAY 23
2016-01-23 15:58:43,872 capture
2016-01-23 15:58:43,873 PHOTODAY 23
2016-01-23 15:58:43,893 capture
2016-01-23 15:58:43,895 PHOTODAY 23
2016-01-23 15:58:43,918 capture
2016-01-23 15:58:43,919 PHOTODAY 23
2016-01-23 15:58:43,940 capture
2016-01-23 15:58:43,941 PHOTODAY 23
2016-01-23 15:58:43,962 capture
2016-01-23 15:58:43,963 PHOTODAY 23
2016-01-23 15:58:43,989 capture
2016-01-23 15:58:43,990 PHOTODAY 23
2016-01-23 15:58:44,013 capture
2016-01-23 15:58:44,014 PHOTODAY 23
2016-01-23 15:58:44,034 capture
2016-01-23 15:58:44,036 PHOTODAY 23
2016-01-23 15:58:44,063 capture
2016-01-23 15:58:44,064 PHOTODAY 23
2016-01-23 15:58:44,085 capture
2016-01-23 15:58:44,087 PHOTODAY 23
2016-01-23 15:58:44,108 capture
2016-01-23 15:58:44,109 PHOTODAY 23
2016-01-23 15:58:44,130 capture
2016-01-23 15:58:44,131 PHOTODAY 23
2016-01-23 15:58:44,152 capture
2016-01-23 15:58:44,154 PHOTODAY 23
2016-01-23 15:58:44,175 capture
2016-01-23 15:58:44,176 PHOTODAY 23
2016-01-23 15:58:44,197 capture
2016-01-23 15:58:44,198 PHOTODAY 23
2016-01-23 15:58:44,219 capture
2016-01-23 15:58:44,221 PHOTODAY 23
2016-01-23 15:58:44,241 capture
2016-01-23 15:58:44,242 PHOTODAY 23
2016-01-23 15:58:44,264 capture
2016-01-23 15:58:44,265 PHOTODAY 23
2016-01-23 15:58:44,285 capture
2016-01-23 15:58:44,287 PHOTODAY 23
2016-01-23 15:58:44,308 capture
2016-01-23 15:58:44,309 PHOTODAY 23
2016-01-23 15:58:44,330 capture
2016-01-23 15:58:44,331 PHOTODAY 23
2016-01-23 15:58:44,352 capture
2016-01-23 15:58:44,353 PHOTODAY 23
2016-01-23 15:58:44,375 capture
2016-01-23 15:58:44,376 PHOTODAY 23
2016-01-23 15:58:44,397 capture
2016-01-23 15:58:44,399 PHOTODAY 23
2016-01-23 15:58:44,422 capture
2016-01-23 15:58:44,423 PHOTODAY 23
2016-01-23 15:58:44,444 capture
2016-01-23 15:58:44,445 PHOTODAY 23
2016-01-23 15:58:44,467 capture
2016-01-23 15:58:44,468 PHOTODAY 23
2016-01-23 15:58:44,489 capture
2016-01-23 15:58:44,491 PHOTODAY 23
2016-01-23 15:58:44,511 capture
2016-01-23 15:58:44,513 PHOTODAY 23
2016-01-23 15:58:44,535 capture
2016-01-23 15:58:44,536 PHOTODAY 23
2016-01-23 15:58:44,557 capture
2016-01-23 15:58:44,558 PHOTODAY 23
2016-01-23 15:58:44,579 capture
2016-01-23 15:58:44,580 PHOTODAY 23
2016-01-23 15:58:44,601 capture
2016-01-23 15:58:44,602 PHOTODAY 23
2016-01-23 15:58:44,623 capture
2016-01-23 15:58:44,625 PHOTODAY 23
2016-01-23 15:58:44,645 capture
2016-01-23 15:58:44,647 PHOTODAY 23
2016-01-23 15:58:44,669 capture
2016-01-23 15:58:44,670 PHOTODAY 23
2016-01-23 15:58:44,690 capture
2016-01-23 15:58:44,692 PHOTODAY 23
2016-01-23 15:58:44,712 capture
2016-01-23 15:58:44,713 PHOTODAY 23
2016-01-23 15:58:44,736 capture
2016-01-23 15:58:44,737 PHOTODAY 23
2016-01-23 15:58:44,744 reception radio
2016-01-23 15:58:44,758 capture
2016-01-23 15:58:44,759 PHOTODAY 23
2016-01-23 15:58:44,780 capture
2016-01-23 15:58:44,781 PHOTODAY 23
2016-01-23 15:58:44,802 capture
2016-01-23 15:58:44,803 PHOTODAY 23
2016-01-23 15:58:44,824 capture
2016-01-23 15:58:44,825 PHOTODAY 23
2016-01-23 15:58:44,846 capture
2016-01-23 15:58:44,848 PHOTODAY 23
2016-01-23 15:58:44,868 capture
2016-01-23 15:58:44,870 PHOTODAY 23
2016-01-23 15:58:44,891 capture
2016-01-23 15:58:44,892 PHOTODAY 23
2016-01-23 15:58:44,913 capture
2016-01-23 15:58:44,914 PHOTODAY 23
2016-01-23 15:58:44,939 capture
2016-01-23 15:58:44,940 PHOTODAY 23
2016-01-23 15:58:44,961 capture
2016-01-23 15:58:44,962 PHOTODAY 23
2016-01-23 15:58:44,983 capture
2016-01-23 15:58:44,985 PHOTODAY 23
2016-01-23 15:58:45,007 capture
2016-01-23 15:58:45,008 PHOTODAY 23
2016-01-23 15:58:45,029 capture
2016-01-23 15:58:45,031 PHOTODAY 23
2016-01-23 15:58:45,051 capture
2016-01-23 15:58:45,053 PHOTODAY 23
2016-01-23 15:58:45,074 capture
2016-01-23 15:58:45,075 PHOTODAY 23
2016-01-23 15:58:45,096 capture
2016-01-23 15:58:45,097 PHOTODAY 23
2016-01-23 15:58:45,118 capture
2016-01-23 15:58:45,120 PHOTODAY 23
2016-01-23 15:58:45,144 capture
2016-01-23 15:58:45,145 PHOTODAY 23
2016-01-23 15:58:45,166 capture
2016-01-23 15:58:45,167 PHOTODAY 23
